slice_id,scan_npy,mask_npy
931,temp_slices/scan_931.npy,temp_slices/mask_931.npy
932,temp_slices/scan_932.npy,temp_slices/mask_932.npy
933,temp_slices/scan_933.npy,temp_slices/mask_933.npy
934,temp_slices/scan_934.npy,temp_slices/mask_934.npy
935,temp_slices/scan_935.npy,temp_slices/mask_935.npy
936,temp_slices/scan_936.npy,temp_slices/mask_936.npy
937,temp_slices/scan_937.npy,temp_slices/mask_937.npy
938,temp_slices/scan_938.npy,temp_slices/mask_938.npy
939,temp_slices/scan_939.npy,temp_slices/mask_939.npy
940,temp_slices/scan_940.npy,temp_slices/mask_940.npy
941,temp_slices/scan_941.npy,temp_slices/mask_941.npy
942,temp_slices/scan_942.npy,temp_slices/mask_942.npy
943,temp_slices/scan_943.npy,temp_slices/mask_943.npy
944,temp_slices/scan_944.npy,temp_slices/mask_944.npy
945,temp_slices/scan_945.npy,temp_slices/mask_945.npy
946,temp_slices/scan_946.npy,temp_slices/mask_946.npy
947,temp_slices/scan_947.npy,temp_slices/mask_947.npy
948,temp_slices/scan_948.npy,temp_slices/mask_948.npy
949,temp_slices/scan_949.npy,temp_slices/mask_949.npy
950,temp_slices/scan_950.npy,temp_slices/mask_950.npy
951,temp_slices/scan_951.npy,temp_slices/mask_951.npy
952,temp_slices/scan_952.npy,temp_slices/mask_952.npy
953,temp_slices/scan_953.npy,temp_slices/mask_953.npy
954,temp_slices/scan_954.npy,temp_slices/mask_954.npy
955,temp_slices/scan_955.npy,temp_slices/mask_955.npy
956,temp_slices/scan_956.npy,temp_slices/mask_956.npy
957,temp_slices/scan_957.npy,temp_slices/mask_957.npy
958,temp_slices/scan_958.npy,temp_slices/mask_958.npy
959,temp_slices/scan_959.npy,temp_slices/mask_959.npy
960,temp_slices/scan_960.npy,temp_slices/mask_960.npy
961,temp_slices/scan_961.npy,temp_slices/mask_961.npy
962,temp_slices/scan_962.npy,temp_slices/mask_962.npy
963,temp_slices/scan_963.npy,temp_slices/mask_963.npy
964,temp_slices/scan_964.npy,temp_slices/mask_964.npy
965,temp_slices/scan_965.npy,temp_slices/mask_965.npy
966,temp_slices/scan_966.npy,temp_slices/mask_966.npy
967,temp_slices/scan_967.npy,temp_slices/mask_967.npy
968,temp_slices/scan_968.npy,temp_slices/mask_968.npy
969,temp_slices/scan_969.npy,temp_slices/mask_969.npy
970,temp_slices/scan_970.npy,temp_slices/mask_970.npy
971,temp_slices/scan_971.npy,temp_slices/mask_971.npy
972,temp_slices/scan_972.npy,temp_slices/mask_972.npy
973,temp_slices/scan_973.npy,temp_slices/mask_973.npy
974,temp_slices/scan_974.npy,temp_slices/mask_974.npy
975,temp_slices/scan_975.npy,temp_slices/mask_975.npy
976,temp_slices/scan_976.npy,temp_slices/mask_976.npy
977,temp_slices/scan_977.npy,temp_slices/mask_977.npy
978,temp_slices/scan_978.npy,temp_slices/mask_978.npy
979,temp_slices/scan_979.npy,temp_slices/mask_979.npy
980,temp_slices/scan_980.npy,temp_slices/mask_980.npy
981,temp_slices/scan_981.npy,temp_slices/mask_981.npy
982,temp_slices/scan_982.npy,temp_slices/mask_982.npy
983,temp_slices/scan_983.npy,temp_slices/mask_983.npy
984,temp_slices/scan_984.npy,temp_slices/mask_984.npy
985,temp_slices/scan_985.npy,temp_slices/mask_985.npy
986,temp_slices/scan_986.npy,temp_slices/mask_986.npy
987,temp_slices/scan_987.npy,temp_slices/mask_987.npy
988,temp_slices/scan_988.npy,temp_slices/mask_988.npy
989,temp_slices/scan_989.npy,temp_slices/mask_989.npy
990,temp_slices/scan_990.npy,temp_slices/mask_990.npy
991,temp_slices/scan_991.npy,temp_slices/mask_991.npy
992,temp_slices/scan_992.npy,temp_slices/mask_992.npy
993,temp_slices/scan_993.npy,temp_slices/mask_993.npy
994,temp_slices/scan_994.npy,temp_slices/mask_994.npy
995,temp_slices/scan_995.npy,temp_slices/mask_995.npy
996,temp_slices/scan_996.npy,temp_slices/mask_996.npy
997,temp_slices/scan_997.npy,temp_slices/mask_997.npy
998,temp_slices/scan_998.npy,temp_slices/mask_998.npy
999,temp_slices/scan_999.npy,temp_slices/mask_999.npy
1000,temp_slices/scan_1000.npy,temp_slices/mask_1000.npy
1001,temp_slices/scan_1001.npy,temp_slices/mask_1001.npy
1002,temp_slices/scan_1002.npy,temp_slices/mask_1002.npy
1003,temp_slices/scan_1003.npy,temp_slices/mask_1003.npy
1004,temp_slices/scan_1004.npy,temp_slices/mask_1004.npy
1005,temp_slices/scan_1005.npy,temp_slices/mask_1005.npy
1006,temp_slices/scan_1006.npy,temp_slices/mask_1006.npy
1007,temp_slices/scan_1007.npy,temp_slices/mask_1007.npy
1008,temp_slices/scan_1008.npy,temp_slices/mask_1008.npy
1009,temp_slices/scan_1009.npy,temp_slices/mask_1009.npy
1010,temp_slices/scan_1010.npy,temp_slices/mask_1010.npy
1011,temp_slices/scan_1011.npy,temp_slices/mask_1011.npy
1012,temp_slices/scan_1012.npy,temp_slices/mask_1012.npy
1013,temp_slices/scan_1013.npy,temp_slices/mask_1013.npy
1014,temp_slices/scan_1014.npy,temp_slices/mask_1014.npy
1015,temp_slices/scan_1015.npy,temp_slices/mask_1015.npy
1016,temp_slices/scan_1016.npy,temp_slices/mask_1016.npy
1017,temp_slices/scan_1017.npy,temp_slices/mask_1017.npy
1018,temp_slices/scan_1018.npy,temp_slices/mask_1018.npy
1019,temp_slices/scan_1019.npy,temp_slices/mask_1019.npy
1020,temp_slices/scan_1020.npy,temp_slices/mask_1020.npy
1021,temp_slices/scan_1021.npy,temp_slices/mask_1021.npy
1022,temp_slices/scan_1022.npy,temp_slices/mask_1022.npy
1023,temp_slices/scan_1023.npy,temp_slices/mask_1023.npy
1024,temp_slices/scan_1024.npy,temp_slices/mask_1024.npy
1025,temp_slices/scan_1025.npy,temp_slices/mask_1025.npy
1026,temp_slices/scan_1026.npy,temp_slices/mask_1026.npy
1027,temp_slices/scan_1027.npy,temp_slices/mask_1027.npy
1028,temp_slices/scan_1028.npy,temp_slices/mask_1028.npy
1029,temp_slices/scan_1029.npy,temp_slices/mask_1029.npy
1030,temp_slices/scan_1030.npy,temp_slices/mask_1030.npy
1031,temp_slices/scan_1031.npy,temp_slices/mask_1031.npy
1032,temp_slices/scan_1032.npy,temp_slices/mask_1032.npy
1033,temp_slices/scan_1033.npy,temp_slices/mask_1033.npy
1034,temp_slices/scan_1034.npy,temp_slices/mask_1034.npy
1035,temp_slices/scan_1035.npy,temp_slices/mask_1035.npy
1036,temp_slices/scan_1036.npy,temp_slices/mask_1036.npy
1037,temp_slices/scan_1037.npy,temp_slices/mask_1037.npy
1038,temp_slices/scan_1038.npy,temp_slices/mask_1038.npy
1039,temp_slices/scan_1039.npy,temp_slices/mask_1039.npy
1040,temp_slices/scan_1040.npy,temp_slices/mask_1040.npy
1041,temp_slices/scan_1041.npy,temp_slices/mask_1041.npy
1042,temp_slices/scan_1042.npy,temp_slices/mask_1042.npy
1043,temp_slices/scan_1043.npy,temp_slices/mask_1043.npy
1044,temp_slices/scan_1044.npy,temp_slices/mask_1044.npy
1045,temp_slices/scan_1045.npy,temp_slices/mask_1045.npy
1046,temp_slices/scan_1046.npy,temp_slices/mask_1046.npy
1047,temp_slices/scan_1047.npy,temp_slices/mask_1047.npy
1048,temp_slices/scan_1048.npy,temp_slices/mask_1048.npy
1049,temp_slices/scan_1049.npy,temp_slices/mask_1049.npy
1050,temp_slices/scan_1050.npy,temp_slices/mask_1050.npy
1051,temp_slices/scan_1051.npy,temp_slices/mask_1051.npy
1052,temp_slices/scan_1052.npy,temp_slices/mask_1052.npy
1053,temp_slices/scan_1053.npy,temp_slices/mask_1053.npy
1054,temp_slices/scan_1054.npy,temp_slices/mask_1054.npy
1055,temp_slices/scan_1055.npy,temp_slices/mask_1055.npy
1056,temp_slices/scan_1056.npy,temp_slices/mask_1056.npy
1057,temp_slices/scan_1057.npy,temp_slices/mask_1057.npy
1058,temp_slices/scan_1058.npy,temp_slices/mask_1058.npy
1059,temp_slices/scan_1059.npy,temp_slices/mask_1059.npy
1060,temp_slices/scan_1060.npy,temp_slices/mask_1060.npy
1061,temp_slices/scan_1061.npy,temp_slices/mask_1061.npy
1062,temp_slices/scan_1062.npy,temp_slices/mask_1062.npy
1063,temp_slices/scan_1063.npy,temp_slices/mask_1063.npy
1064,temp_slices/scan_1064.npy,temp_slices/mask_1064.npy
1065,temp_slices/scan_1065.npy,temp_slices/mask_1065.npy
1066,temp_slices/scan_1066.npy,temp_slices/mask_1066.npy
1067,temp_slices/scan_1067.npy,temp_slices/mask_1067.npy
1068,temp_slices/scan_1068.npy,temp_slices/mask_1068.npy
1069,temp_slices/scan_1069.npy,temp_slices/mask_1069.npy
1070,temp_slices/scan_1070.npy,temp_slices/mask_1070.npy
1071,temp_slices/scan_1071.npy,temp_slices/mask_1071.npy
1072,temp_slices/scan_1072.npy,temp_slices/mask_1072.npy
1073,temp_slices/scan_1073.npy,temp_slices/mask_1073.npy
1074,temp_slices/scan_1074.npy,temp_slices/mask_1074.npy
1075,temp_slices/scan_1075.npy,temp_slices/mask_1075.npy
1076,temp_slices/scan_1076.npy,temp_slices/mask_1076.npy
1077,temp_slices/scan_1077.npy,temp_slices/mask_1077.npy
1078,temp_slices/scan_1078.npy,temp_slices/mask_1078.npy
1079,temp_slices/scan_1079.npy,temp_slices/mask_1079.npy
1080,temp_slices/scan_1080.npy,temp_slices/mask_1080.npy
1081,temp_slices/scan_1081.npy,temp_slices/mask_1081.npy
1082,temp_slices/scan_1082.npy,temp_slices/mask_1082.npy
1083,temp_slices/scan_1083.npy,temp_slices/mask_1083.npy
1084,temp_slices/scan_1084.npy,temp_slices/mask_1084.npy
1085,temp_slices/scan_1085.npy,temp_slices/mask_1085.npy
1086,temp_slices/scan_1086.npy,temp_slices/mask_1086.npy
1087,temp_slices/scan_1087.npy,temp_slices/mask_1087.npy
1088,temp_slices/scan_1088.npy,temp_slices/mask_1088.npy
1089,temp_slices/scan_1089.npy,temp_slices/mask_1089.npy
1090,temp_slices/scan_1090.npy,temp_slices/mask_1090.npy
1091,temp_slices/scan_1091.npy,temp_slices/mask_1091.npy
1092,temp_slices/scan_1092.npy,temp_slices/mask_1092.npy
1093,temp_slices/scan_1093.npy,temp_slices/mask_1093.npy
1094,temp_slices/scan_1094.npy,temp_slices/mask_1094.npy
1095,temp_slices/scan_1095.npy,temp_slices/mask_1095.npy
1096,temp_slices/scan_1096.npy,temp_slices/mask_1096.npy
1097,temp_slices/scan_1097.npy,temp_slices/mask_1097.npy
1098,temp_slices/scan_1098.npy,temp_slices/mask_1098.npy
1099,temp_slices/scan_1099.npy,temp_slices/mask_1099.npy
1100,temp_slices/scan_1100.npy,temp_slices/mask_1100.npy
1101,temp_slices/scan_1101.npy,temp_slices/mask_1101.npy
1102,temp_slices/scan_1102.npy,temp_slices/mask_1102.npy
1103,temp_slices/scan_1103.npy,temp_slices/mask_1103.npy
1104,temp_slices/scan_1104.npy,temp_slices/mask_1104.npy
1105,temp_slices/scan_1105.npy,temp_slices/mask_1105.npy
1106,temp_slices/scan_1106.npy,temp_slices/mask_1106.npy
1107,temp_slices/scan_1107.npy,temp_slices/mask_1107.npy
1108,temp_slices/scan_1108.npy,temp_slices/mask_1108.npy
1109,temp_slices/scan_1109.npy,temp_slices/mask_1109.npy
1110,temp_slices/scan_1110.npy,temp_slices/mask_1110.npy
1111,temp_slices/scan_1111.npy,temp_slices/mask_1111.npy
1112,temp_slices/scan_1112.npy,temp_slices/mask_1112.npy
1113,temp_slices/scan_1113.npy,temp_slices/mask_1113.npy
1114,temp_slices/scan_1114.npy,temp_slices/mask_1114.npy
1115,temp_slices/scan_1115.npy,temp_slices/mask_1115.npy
1116,temp_slices/scan_1116.npy,temp_slices/mask_1116.npy
1117,temp_slices/scan_1117.npy,temp_slices/mask_1117.npy
1118,temp_slices/scan_1118.npy,temp_slices/mask_1118.npy
1119,temp_slices/scan_1119.npy,temp_slices/mask_1119.npy
1120,temp_slices/scan_1120.npy,temp_slices/mask_1120.npy
1121,temp_slices/scan_1121.npy,temp_slices/mask_1121.npy
1122,temp_slices/scan_1122.npy,temp_slices/mask_1122.npy
1123,temp_slices/scan_1123.npy,temp_slices/mask_1123.npy
1124,temp_slices/scan_1124.npy,temp_slices/mask_1124.npy
1125,temp_slices/scan_1125.npy,temp_slices/mask_1125.npy
1126,temp_slices/scan_1126.npy,temp_slices/mask_1126.npy
1127,temp_slices/scan_1127.npy,temp_slices/mask_1127.npy
1128,temp_slices/scan_1128.npy,temp_slices/mask_1128.npy
1129,temp_slices/scan_1129.npy,temp_slices/mask_1129.npy
1130,temp_slices/scan_1130.npy,temp_slices/mask_1130.npy
1131,temp_slices/scan_1131.npy,temp_slices/mask_1131.npy
1132,temp_slices/scan_1132.npy,temp_slices/mask_1132.npy
1133,temp_slices/scan_1133.npy,temp_slices/mask_1133.npy
1134,temp_slices/scan_1134.npy,temp_slices/mask_1134.npy
1135,temp_slices/scan_1135.npy,temp_slices/mask_1135.npy
1136,temp_slices/scan_1136.npy,temp_slices/mask_1136.npy
1137,temp_slices/scan_1137.npy,temp_slices/mask_1137.npy
1138,temp_slices/scan_1138.npy,temp_slices/mask_1138.npy
1139,temp_slices/scan_1139.npy,temp_slices/mask_1139.npy
1140,temp_slices/scan_1140.npy,temp_slices/mask_1140.npy
1141,temp_slices/scan_1141.npy,temp_slices/mask_1141.npy
1142,temp_slices/scan_1142.npy,temp_slices/mask_1142.npy
1143,temp_slices/scan_1143.npy,temp_slices/mask_1143.npy
1144,temp_slices/scan_1144.npy,temp_slices/mask_1144.npy
1145,temp_slices/scan_1145.npy,temp_slices/mask_1145.npy
1146,temp_slices/scan_1146.npy,temp_slices/mask_1146.npy
1147,temp_slices/scan_1147.npy,temp_slices/mask_1147.npy
1148,temp_slices/scan_1148.npy,temp_slices/mask_1148.npy
1149,temp_slices/scan_1149.npy,temp_slices/mask_1149.npy
1150,temp_slices/scan_1150.npy,temp_slices/mask_1150.npy
1151,temp_slices/scan_1151.npy,temp_slices/mask_1151.npy
1152,temp_slices/scan_1152.npy,temp_slices/mask_1152.npy
1153,temp_slices/scan_1153.npy,temp_slices/mask_1153.npy
1154,temp_slices/scan_1154.npy,temp_slices/mask_1154.npy
1155,temp_slices/scan_1155.npy,temp_slices/mask_1155.npy
1156,temp_slices/scan_1156.npy,temp_slices/mask_1156.npy
1157,temp_slices/scan_1157.npy,temp_slices/mask_1157.npy
1158,temp_slices/scan_1158.npy,temp_slices/mask_1158.npy
1159,temp_slices/scan_1159.npy,temp_slices/mask_1159.npy
1160,temp_slices/scan_1160.npy,temp_slices/mask_1160.npy
1161,temp_slices/scan_1161.npy,temp_slices/mask_1161.npy
1162,temp_slices/scan_1162.npy,temp_slices/mask_1162.npy
1163,temp_slices/scan_1163.npy,temp_slices/mask_1163.npy
1164,temp_slices/scan_1164.npy,temp_slices/mask_1164.npy
1165,temp_slices/scan_1165.npy,temp_slices/mask_1165.npy
1166,temp_slices/scan_1166.npy,temp_slices/mask_1166.npy
1167,temp_slices/scan_1167.npy,temp_slices/mask_1167.npy
1168,temp_slices/scan_1168.npy,temp_slices/mask_1168.npy
1169,temp_slices/scan_1169.npy,temp_slices/mask_1169.npy
1170,temp_slices/scan_1170.npy,temp_slices/mask_1170.npy
1171,temp_slices/scan_1171.npy,temp_slices/mask_1171.npy
1172,temp_slices/scan_1172.npy,temp_slices/mask_1172.npy
1173,temp_slices/scan_1173.npy,temp_slices/mask_1173.npy
1174,temp_slices/scan_1174.npy,temp_slices/mask_1174.npy
1175,temp_slices/scan_1175.npy,temp_slices/mask_1175.npy
1176,temp_slices/scan_1176.npy,temp_slices/mask_1176.npy
1177,temp_slices/scan_1177.npy,temp_slices/mask_1177.npy
1178,temp_slices/scan_1178.npy,temp_slices/mask_1178.npy
1179,temp_slices/scan_1179.npy,temp_slices/mask_1179.npy
1180,temp_slices/scan_1180.npy,temp_slices/mask_1180.npy
1181,temp_slices/scan_1181.npy,temp_slices/mask_1181.npy
1182,temp_slices/scan_1182.npy,temp_slices/mask_1182.npy
1183,temp_slices/scan_1183.npy,temp_slices/mask_1183.npy
1184,temp_slices/scan_1184.npy,temp_slices/mask_1184.npy
1185,temp_slices/scan_1185.npy,temp_slices/mask_1185.npy
1186,temp_slices/scan_1186.npy,temp_slices/mask_1186.npy
1187,temp_slices/scan_1187.npy,temp_slices/mask_1187.npy
1188,temp_slices/scan_1188.npy,temp_slices/mask_1188.npy
1189,temp_slices/scan_1189.npy,temp_slices/mask_1189.npy
1190,temp_slices/scan_1190.npy,temp_slices/mask_1190.npy
1191,temp_slices/scan_1191.npy,temp_slices/mask_1191.npy
1192,temp_slices/scan_1192.npy,temp_slices/mask_1192.npy
1193,temp_slices/scan_1193.npy,temp_slices/mask_1193.npy
1194,temp_slices/scan_1194.npy,temp_slices/mask_1194.npy
1195,temp_slices/scan_1195.npy,temp_slices/mask_1195.npy
1196,temp_slices/scan_1196.npy,temp_slices/mask_1196.npy
1197,temp_slices/scan_1197.npy,temp_slices/mask_1197.npy
1198,temp_slices/scan_1198.npy,temp_slices/mask_1198.npy
1199,temp_slices/scan_1199.npy,temp_slices/mask_1199.npy
1200,temp_slices/scan_1200.npy,temp_slices/mask_1200.npy
1201,temp_slices/scan_1201.npy,temp_slices/mask_1201.npy
1202,temp_slices/scan_1202.npy,temp_slices/mask_1202.npy
1203,temp_slices/scan_1203.npy,temp_slices/mask_1203.npy
1204,temp_slices/scan_1204.npy,temp_slices/mask_1204.npy
1205,temp_slices/scan_1205.npy,temp_slices/mask_1205.npy
1206,temp_slices/scan_1206.npy,temp_slices/mask_1206.npy
1207,temp_slices/scan_1207.npy,temp_slices/mask_1207.npy
1208,temp_slices/scan_1208.npy,temp_slices/mask_1208.npy
1209,temp_slices/scan_1209.npy,temp_slices/mask_1209.npy
1210,temp_slices/scan_1210.npy,temp_slices/mask_1210.npy
1211,temp_slices/scan_1211.npy,temp_slices/mask_1211.npy
1212,temp_slices/scan_1212.npy,temp_slices/mask_1212.npy
1213,temp_slices/scan_1213.npy,temp_slices/mask_1213.npy
1214,temp_slices/scan_1214.npy,temp_slices/mask_1214.npy
1215,temp_slices/scan_1215.npy,temp_slices/mask_1215.npy
1216,temp_slices/scan_1216.npy,temp_slices/mask_1216.npy
1217,temp_slices/scan_1217.npy,temp_slices/mask_1217.npy
1218,temp_slices/scan_1218.npy,temp_slices/mask_1218.npy
1219,temp_slices/scan_1219.npy,temp_slices/mask_1219.npy
1220,temp_slices/scan_1220.npy,temp_slices/mask_1220.npy
1221,temp_slices/scan_1221.npy,temp_slices/mask_1221.npy
1222,temp_slices/scan_1222.npy,temp_slices/mask_1222.npy
1223,temp_slices/scan_1223.npy,temp_slices/mask_1223.npy
1224,temp_slices/scan_1224.npy,temp_slices/mask_1224.npy
1225,temp_slices/scan_1225.npy,temp_slices/mask_1225.npy
1226,temp_slices/scan_1226.npy,temp_slices/mask_1226.npy
1227,temp_slices/scan_1227.npy,temp_slices/mask_1227.npy
1228,temp_slices/scan_1228.npy,temp_slices/mask_1228.npy
1229,temp_slices/scan_1229.npy,temp_slices/mask_1229.npy
1230,temp_slices/scan_1230.npy,temp_slices/mask_1230.npy
1231,temp_slices/scan_1231.npy,temp_slices/mask_1231.npy
1232,temp_slices/scan_1232.npy,temp_slices/mask_1232.npy
1233,temp_slices/scan_1233.npy,temp_slices/mask_1233.npy
1234,temp_slices/scan_1234.npy,temp_slices/mask_1234.npy
1235,temp_slices/scan_1235.npy,temp_slices/mask_1235.npy
1236,temp_slices/scan_1236.npy,temp_slices/mask_1236.npy
1237,temp_slices/scan_1237.npy,temp_slices/mask_1237.npy
1238,temp_slices/scan_1238.npy,temp_slices/mask_1238.npy
1239,temp_slices/scan_1239.npy,temp_slices/mask_1239.npy
1240,temp_slices/scan_1240.npy,temp_slices/mask_1240.npy
1241,temp_slices/scan_1241.npy,temp_slices/mask_1241.npy
1242,temp_slices/scan_1242.npy,temp_slices/mask_1242.npy
1243,temp_slices/scan_1243.npy,temp_slices/mask_1243.npy
1244,temp_slices/scan_1244.npy,temp_slices/mask_1244.npy
1245,temp_slices/scan_1245.npy,temp_slices/mask_1245.npy
1246,temp_slices/scan_1246.npy,temp_slices/mask_1246.npy
1247,temp_slices/scan_1247.npy,temp_slices/mask_1247.npy
1248,temp_slices/scan_1248.npy,temp_slices/mask_1248.npy
1249,temp_slices/scan_1249.npy,temp_slices/mask_1249.npy
1250,temp_slices/scan_1250.npy,temp_slices/mask_1250.npy
1251,temp_slices/scan_1251.npy,temp_slices/mask_1251.npy
1252,temp_slices/scan_1252.npy,temp_slices/mask_1252.npy
1253,temp_slices/scan_1253.npy,temp_slices/mask_1253.npy
1254,temp_slices/scan_1254.npy,temp_slices/mask_1254.npy
1255,temp_slices/scan_1255.npy,temp_slices/mask_1255.npy
1256,temp_slices/scan_1256.npy,temp_slices/mask_1256.npy
1257,temp_slices/scan_1257.npy,temp_slices/mask_1257.npy
1258,temp_slices/scan_1258.npy,temp_slices/mask_1258.npy
1259,temp_slices/scan_1259.npy,temp_slices/mask_1259.npy
1260,temp_slices/scan_1260.npy,temp_slices/mask_1260.npy
1261,temp_slices/scan_1261.npy,temp_slices/mask_1261.npy
1262,temp_slices/scan_1262.npy,temp_slices/mask_1262.npy
1263,temp_slices/scan_1263.npy,temp_slices/mask_1263.npy
1264,temp_slices/scan_1264.npy,temp_slices/mask_1264.npy
1265,temp_slices/scan_1265.npy,temp_slices/mask_1265.npy
1266,temp_slices/scan_1266.npy,temp_slices/mask_1266.npy
1267,temp_slices/scan_1267.npy,temp_slices/mask_1267.npy
1268,temp_slices/scan_1268.npy,temp_slices/mask_1268.npy
1269,temp_slices/scan_1269.npy,temp_slices/mask_1269.npy
1270,temp_slices/scan_1270.npy,temp_slices/mask_1270.npy
1271,temp_slices/scan_1271.npy,temp_slices/mask_1271.npy
1272,temp_slices/scan_1272.npy,temp_slices/mask_1272.npy
1273,temp_slices/scan_1273.npy,temp_slices/mask_1273.npy
1274,temp_slices/scan_1274.npy,temp_slices/mask_1274.npy
1275,temp_slices/scan_1275.npy,temp_slices/mask_1275.npy
1276,temp_slices/scan_1276.npy,temp_slices/mask_1276.npy
1277,temp_slices/scan_1277.npy,temp_slices/mask_1277.npy
1278,temp_slices/scan_1278.npy,temp_slices/mask_1278.npy
1279,temp_slices/scan_1279.npy,temp_slices/mask_1279.npy
1280,temp_slices/scan_1280.npy,temp_slices/mask_1280.npy
1281,temp_slices/scan_1281.npy,temp_slices/mask_1281.npy
1282,temp_slices/scan_1282.npy,temp_slices/mask_1282.npy
1283,temp_slices/scan_1283.npy,temp_slices/mask_1283.npy
1284,temp_slices/scan_1284.npy,temp_slices/mask_1284.npy
1285,temp_slices/scan_1285.npy,temp_slices/mask_1285.npy
1286,temp_slices/scan_1286.npy,temp_slices/mask_1286.npy
1287,temp_slices/scan_1287.npy,temp_slices/mask_1287.npy
1288,temp_slices/scan_1288.npy,temp_slices/mask_1288.npy
1289,temp_slices/scan_1289.npy,temp_slices/mask_1289.npy
1290,temp_slices/scan_1290.npy,temp_slices/mask_1290.npy
1291,temp_slices/scan_1291.npy,temp_slices/mask_1291.npy
1292,temp_slices/scan_1292.npy,temp_slices/mask_1292.npy
1293,temp_slices/scan_1293.npy,temp_slices/mask_1293.npy
1294,temp_slices/scan_1294.npy,temp_slices/mask_1294.npy
1295,temp_slices/scan_1295.npy,temp_slices/mask_1295.npy
1296,temp_slices/scan_1296.npy,temp_slices/mask_1296.npy
1297,temp_slices/scan_1297.npy,temp_slices/mask_1297.npy
1298,temp_slices/scan_1298.npy,temp_slices/mask_1298.npy
1299,temp_slices/scan_1299.npy,temp_slices/mask_1299.npy
1300,temp_slices/scan_1300.npy,temp_slices/mask_1300.npy
1301,temp_slices/scan_1301.npy,temp_slices/mask_1301.npy
1302,temp_slices/scan_1302.npy,temp_slices/mask_1302.npy
1303,temp_slices/scan_1303.npy,temp_slices/mask_1303.npy
1304,temp_slices/scan_1304.npy,temp_slices/mask_1304.npy
1305,temp_slices/scan_1305.npy,temp_slices/mask_1305.npy
1306,temp_slices/scan_1306.npy,temp_slices/mask_1306.npy
1307,temp_slices/scan_1307.npy,temp_slices/mask_1307.npy
1308,temp_slices/scan_1308.npy,temp_slices/mask_1308.npy
1309,temp_slices/scan_1309.npy,temp_slices/mask_1309.npy
1310,temp_slices/scan_1310.npy,temp_slices/mask_1310.npy
1311,temp_slices/scan_1311.npy,temp_slices/mask_1311.npy
1312,temp_slices/scan_1312.npy,temp_slices/mask_1312.npy
1313,temp_slices/scan_1313.npy,temp_slices/mask_1313.npy
1314,temp_slices/scan_1314.npy,temp_slices/mask_1314.npy
1315,temp_slices/scan_1315.npy,temp_slices/mask_1315.npy
1316,temp_slices/scan_1316.npy,temp_slices/mask_1316.npy
1317,temp_slices/scan_1317.npy,temp_slices/mask_1317.npy
1318,temp_slices/scan_1318.npy,temp_slices/mask_1318.npy
1319,temp_slices/scan_1319.npy,temp_slices/mask_1319.npy
1320,temp_slices/scan_1320.npy,temp_slices/mask_1320.npy
1321,temp_slices/scan_1321.npy,temp_slices/mask_1321.npy
1322,temp_slices/scan_1322.npy,temp_slices/mask_1322.npy
1323,temp_slices/scan_1323.npy,temp_slices/mask_1323.npy
1324,temp_slices/scan_1324.npy,temp_slices/mask_1324.npy
1325,temp_slices/scan_1325.npy,temp_slices/mask_1325.npy
1326,temp_slices/scan_1326.npy,temp_slices/mask_1326.npy
1327,temp_slices/scan_1327.npy,temp_slices/mask_1327.npy
1328,temp_slices/scan_1328.npy,temp_slices/mask_1328.npy
1329,temp_slices/scan_1329.npy,temp_slices/mask_1329.npy
1330,temp_slices/scan_1330.npy,temp_slices/mask_1330.npy
1331,temp_slices/scan_1331.npy,temp_slices/mask_1331.npy
1332,temp_slices/scan_1332.npy,temp_slices/mask_1332.npy
1333,temp_slices/scan_1333.npy,temp_slices/mask_1333.npy
1334,temp_slices/scan_1334.npy,temp_slices/mask_1334.npy
1335,temp_slices/scan_1335.npy,temp_slices/mask_1335.npy
1336,temp_slices/scan_1336.npy,temp_slices/mask_1336.npy
1337,temp_slices/scan_1337.npy,temp_slices/mask_1337.npy
1338,temp_slices/scan_1338.npy,temp_slices/mask_1338.npy
1339,temp_slices/scan_1339.npy,temp_slices/mask_1339.npy
1340,temp_slices/scan_1340.npy,temp_slices/mask_1340.npy
1341,temp_slices/scan_1341.npy,temp_slices/mask_1341.npy
1342,temp_slices/scan_1342.npy,temp_slices/mask_1342.npy
1343,temp_slices/scan_1343.npy,temp_slices/mask_1343.npy
1344,temp_slices/scan_1344.npy,temp_slices/mask_1344.npy
1345,temp_slices/scan_1345.npy,temp_slices/mask_1345.npy
1346,temp_slices/scan_1346.npy,temp_slices/mask_1346.npy
1347,temp_slices/scan_1347.npy,temp_slices/mask_1347.npy
1348,temp_slices/scan_1348.npy,temp_slices/mask_1348.npy
1349,temp_slices/scan_1349.npy,temp_slices/mask_1349.npy
1350,temp_slices/scan_1350.npy,temp_slices/mask_1350.npy
1351,temp_slices/scan_1351.npy,temp_slices/mask_1351.npy
1352,temp_slices/scan_1352.npy,temp_slices/mask_1352.npy
1353,temp_slices/scan_1353.npy,temp_slices/mask_1353.npy
1354,temp_slices/scan_1354.npy,temp_slices/mask_1354.npy
1355,temp_slices/scan_1355.npy,temp_slices/mask_1355.npy
1356,temp_slices/scan_1356.npy,temp_slices/mask_1356.npy
1357,temp_slices/scan_1357.npy,temp_slices/mask_1357.npy
1358,temp_slices/scan_1358.npy,temp_slices/mask_1358.npy
1359,temp_slices/scan_1359.npy,temp_slices/mask_1359.npy
1360,temp_slices/scan_1360.npy,temp_slices/mask_1360.npy
